country;type;channel_id;name;access;subscribers;category;category_native;reach;comment_index;time
ru;chat;@tmhschool;Чат психологической поддержки;public;236;psychology;Психология;16,0;40,0;2023-11-24 15:19:46.355366
ru;chat;@dushaalanon;Душа цветет в шагах 🦋 🎭;public;303;psychology;Психология;1,0;14,0;2023-11-24 15:19:46.355366
ru;chat;@psyday2023;Конференции для психологов KZN;public;343;psychology;Психология;0,0;0,0;2023-11-24 15:19:40.049996
ru;chat;@prakpsiholog;Практический психолог;public;508;psychology;Психология;0,0;1,0;2023-11-24 15:19:40.049996
ru;chat;@anasteishachat;Anastasiy_chat;public;11;psychology;Психология;20,0;7,0;2023-11-24 15:19:46.355366
ru;chat;@chattranserfinga;Трансёрфинг | chat;public;20;psychology;Психология;0,0;4,0;2023-11-24 15:19:40.049996
ru;chat;@psyhpodderzhka;Психологический чат поддержки;public;25;psychology;Психология;0,0;7,0;2023-11-24 15:19:46.355366
ru;chat;@aboutmewithlovechat;Самое главное что есть у меня - это Я Chat;public;27;psychology;Психология;1,0;14,0;2023-11-24 15:19:40.049996
ru;chat;@chat_formula_dushi;❤️ Формула Души ❤️ Астропсихология;public;32;psychology;Психология;0,0;10,0;2023-11-24 15:19:40.049996
ru;chat;@prorod_dariasorokina;Нетривиальный псих🛟лог - Дарья Сорокина;public;951;psychology;Психология;179,0;137,0;2023-11-24 15:19:52.605508
ru;chat;@people360_psy;ПСИХОЛОГИ | чат;public;2868;psychology;Психология;647,0;254,0;2023-11-24 15:19:52.605508
ru;chat;@SinyakovaMariPsiholog;Чат репродуктивного психолога Марии Синяковой на пути к материнству;public;1191;psychology;Психология;212,0;145,0;2023-11-24 15:19:52.605508
ru;chat;@SFERAPSI;✨ПОЗИТИВНЫЙ ОСТРОВОК ✨ Голосовой чат;public;798;psychology;Психология;136,0;75,0;2023-11-24 15:19:46.355366
ru;chat;@OlgaSunna;ОЛЬГА БАЛАШОВА PRO;public;249;psychology;Психология;1,0;14,0;2023-11-24 15:19:46.355366
ru;chat;@psy4psylectures;Лекции и дискуссии PSY4PSY;public;2249;psychology;Психология;8,0;31,0;2023-11-24 15:19:52.605508
ru;chat;@liminachat;ЛиминаЧат;public;45;psychology;Психология;615,0;57,0;2023-11-24 15:19:46.355366
ru;chat;@yulia_women_club;Ресурс для счастливых женщин 🌹;public;402;psychology;Психология;89,0;69,0;2023-11-24 15:19:46.355366
ru;chat;@mindfocus_chat;💬 Mindfocus.me чат;public;609;psychology;Психология;201,0;285,0;2023-11-24 15:19:46.355366
ru;chat;@schoolmelab;Эволюция разума (чат);public;106;psychology;Психология;37,0;20,0;2023-11-24 15:19:46.355366
ru;chat;@lilith_anna_ak;Женский круг с Лилит🌙🌙;public;489;psychology;Психология;1,0;4,0;2023-11-24 15:19:46.355366
ru;chat;@sacral_marathon_108;108 дней Сакральной Геометрии;public;493;psychology;Психология;29,0;50,0;2023-11-24 15:19:46.355366
ru;chat;@psy_cards;Арт-метафорические технологии /// Психологические карты ///;public;1088;psychology;Психология;4,0;55,0;2023-11-24 15:19:52.605508
ru;chat;@takaya_psyhologya;Такая психология🧠⚡️;public;22;psychology;Психология;0,0;1,0;2023-11-24 15:19:46.355366
ru;chat;@gde_moy_million;Где мой ЛЯМ Карл?;public;25;psychology;Психология;2,0;10,0;2023-11-24 15:19:46.355366
ru;chat;@psihologzemius;Самопознание👁ZEMIUS/Эзотерика/Психология;public;26;psychology;Психология;0,0;4,0;2023-11-24 15:19:46.355366
ru;chat;@Taina_Podsoznania;Клуб любителей гипноза;public;29;psychology;Психология;4,0;5,0;2023-11-24 15:19:46.355366
ru;chat;@davleka;️ Психолог в СПб Давлятова Екатерина;public;48;psychology;Психология;0,0;0,0;2023-11-24 15:19:46.355366
ru;chat;@levelupyourmindchat;Смартляндия💎;public;73;psychology;Психология;0,0;24,0;2023-11-24 15:19:46.355366
ru;chat;@elenasargi;Чат Sargi;public;113;psychology;Психология;0,0;10,0;2023-11-24 15:19:46.355366
ru;chat;@neuro100mirov;Чат Нейрографика с Ириной Зеленской;public;129;psychology;Психология;13,0;4,0;2023-11-24 15:19:46.355366
ru;chat;@recipiency_chat;Чат ПРИНЯТИЕ 🤲;public;217;psychology;Психология;6,0;36,0;2023-11-24 15:19:46.355366
ru;chat;@chat_kseniia_burakova;Чат авторского канала Ксении Бураковой;public;220;psychology;Психология;0,0;1,0;2023-11-24 15:19:46.355366
ru;chat;@peregovorimchat;Переговорщик чат;public;282;psychology;Психология;0,0;0,0;2023-11-24 15:19:46.355366
ru;chat;@chat_elena_france;Здесь то место где царит ДОБРО и ЛЮБОВЬ!;public;1081;psychology;Психология;278,0;186,0;2023-11-24 15:19:52.605508
ru;chat;@bipolaropen;ментальный чатик | весть о БАР;public;3;psychology;Психология;0,0;0,0;2023-11-24 15:19:46.355366
ru;chat;@MilaPsychoChat;MilaPsycho Chat;public;3;psychology;Психология;5,0;7,0;2023-11-24 15:19:46.355366
ru;chat;@TakayaLyubov14;LGBTQ;public;6;psychology;Психология;0,0;0,0;2023-11-24 15:19:46.355366
ru;chat;@psychologistIA;БИЗНЕС ПСИХОЛОГ | АНАСТАСИЯ ИВАНОВА;public;7;psychology;Психология;0,0;2,0;2023-11-24 15:19:46.355366
ru;chat;@Human_Design_Books;Human Design Books;public;8;psychology;Психология;0,0;1,0;2023-11-24 15:19:46.355366
ru;chat;@shpitsakhelp;Help./Помощь. Политика. Нравственность. Парадоксы.;public;8;psychology;Психология;1,0;2,0;2023-11-24 15:19:46.355366
ru;chat;@Human_source_code;Human source code;public;10;psychology;Психология;0,0;2,0;2023-11-24 15:19:46.355366
ru;chat;@psihologTA;Психолог Александра ТА;public;11;psychology;Психология;0,0;2,0;2023-11-24 15:19:46.355366
ru;chat;@fabula_Traske;❤️ Фабулы Антона Траска. Аудио медицина. Группа.;public;23968;psychology;Психология;294,0;286,0;2023-11-24 15:19:52.605508
ru;chat;@samorazvitie_ni;Афиша необычных событий;public;20114;psychology;Психология;145,0;129,0;2023-11-24 15:19:52.605508
ru;chat;@ugol_z;Игра «Угол зрения»🎲;public;18821;psychology;Психология;30,0;32,0;2023-11-24 15:19:52.605508
ru;chat;@freepsyon;Психологи онлайн бесплатно;public;17555;psychology;Психология;639,0;710,0;2023-11-24 15:19:52.605508
ru;chat;@mirlru;МИР: Л 💖 Чат Саморазвитие | Психология | Активность в соцсетях;public;16746;psychology;Психология;521,0;609,0;2023-11-24 15:19:52.605508
ru;chat;@bekr_dinara1;Динара Бек I МАСШТАБ ЧЕРЕЗ ВНУТРЕННЕЕ СОСТОЯНИЕ 💬 ЧАТ;public;15627;psychology;Психология;8,0;9,0;2023-11-24 15:19:52.605508
ru;chat;@Skazhi_Zhizni_Da;Клуб «Скажи жизни "ДА"»;public;11679;psychology;Психология;242,0;140,0;2023-11-24 15:19:52.605508
ru;chat;@Mmenaaynakrilo;🇷🇺 всд-невроз -кпт 💭 чат;public;9820;psychology;Психология;6700,0;502,0;2023-11-24 15:19:52.605508
ru;chat;@ikea14;IKEA Товары ИКЕЯ;public;7181;psychology;Психология;0,0;6,0;2023-11-24 15:19:52.605508
ru;chat;@stoyanovmentor;Стоянов. Большой Менторский Круг;public;7005;psychology;Психология;31,0;114,0;2023-11-24 15:19:52.605508
ru;chat;@dostyp_psyho;Доступная психология;public;6601;psychology;Психология;761,0;275,0;2023-11-24 15:19:52.605508
ru;chat;@zv_psyhology_chat;Психология Золотого века чат;public;6093;psychology;Психология;0,0;7,0;2023-11-24 15:19:52.605508
ru;chat;@panicheskih_atak_net1;ПАНИЧЕСКИХ АТАК.НЕТ;public;5310;psychology;Психология;232,0;103,0;2023-11-24 15:19:52.605508
ru;chat;@nastyatoppsy;ПроЯВЛЯЙСЯ и РАСТИ в доходе с Анастасией Большаковой ты сможешь БОЛЬШЕ💃;public;5286;psychology;Психология;1,0;8,0;2023-11-24 15:19:52.605508
ru;chat;@retrit_i;Тренинги | Практики | Живые встречи в Москве;public;4876;psychology;Психология;9,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@antinalog_chat;Мне некогда. Чат;public;4582;psychology;Психология;31,0;121,0;2023-11-24 15:19:52.605508
ru;chat;@psiholog_topchat;Психология. Консультации. Чат;public;4433;psychology;Психология;156,0;121,0;2023-11-24 15:19:52.605508
ru;chat;@selfmotivation2023;self-motivation Chat;public;4356;psychology;Психология;0,0;13,0;2023-11-24 15:19:52.605508
ru;chat;@gildaira;🌸Гимнастика для лица;public;4159;psychology;Психология;14,0;1,0;2023-11-24 15:19:52.605508
ru;chat;@shatinaresurs;Шатина Татьяна| Квантовый психолог ✨;public;3933;psychology;Психология;6,0;1,0;2023-11-24 15:19:52.605508
ru;chat;@somatikatelo;ПСИХОСОМАТИКА: путь к здоровью!;public;3899;psychology;Психология;27,0;93,0;2023-11-24 15:19:52.605508
ru;chat;@pro_richpsychologist;Сытый психолог💜;public;3751;psychology;Психология;0,0;5,0;2023-11-24 15:19:52.605508
ru;chat;@the_happiest_millionaire;ПУТЬ К СЧАСТЛИВОЙ ЖИЗНИ 💸;public;3714;psychology;Психология;15,0;60,0;2023-11-24 15:19:52.605508
ru;chat;@psychotericaa_chat;ПСИХОТЕРИКА Chat;public;3645;psychology;Психология;1,0;3,0;2023-11-24 15:19:52.605508
ru;chat;@vse_nastavniki;Все Коучи Наставники Менторы здесь.;public;3391;psychology;Психология;291,0;249,0;2023-11-24 15:19:52.605508
ru;chat;@zoj_abzalova;Абзалова Юлия / PRO Здоровье_Чат;public;3281;psychology;Психология;15,0;74,0;2023-11-24 15:19:52.605508
ru;chat;@kolesnikovaelvira;Личный бренд | Колесникова Эльвира;public;3261;psychology;Психология;6,0;10,0;2023-11-24 15:19:52.605508
ru;chat;@Ok_Oksana_Psy;💗Жизнь в кайф и удовольствие💗;public;3158;psychology;Психология;57,0;44,0;2023-11-24 15:19:52.605508
ru;chat;@YuliaKeretsman1;Психология изобилия. Чат Юлии Керецман;public;3153;psychology;Психология;305,0;177,0;2023-11-24 15:19:52.605508
ru;chat;@lifeenergy_tumen;Телесная Тюмень 🪞 ПРАКТИКИ;public;2964;psychology;Психология;24,0;13,0;2023-11-24 15:19:52.605508
ru;chat;@alena_chat;Алёна Медведева | Психолог | Предназначение;public;2781;psychology;Психология;26,0;15,0;2023-11-24 15:19:52.605508
ru;chat;@dushar108;Психосоматика. Германская новая медицина.;public;2698;psychology;Психология;1,0;50,0;2023-11-24 15:19:52.605508
ru;chat;@woman_kp;🌸 Женский Клуб Красной Поляны;public;2644;psychology;Психология;135,0;187,0;2023-11-24 15:19:52.605508
ru;chat;@meniwomen;Энергия отношений;public;2534;psychology;Психология;8,0;7,0;2023-11-24 15:19:52.605508
ru;chat;@anatomiya_strasti_chat;Алексей Соколов - Секс-коуч🔞 - Ч/Г;public;2510;psychology;Психология;3,0;5,0;2023-11-24 15:19:52.605508
ru;chat;@chat_psyhology_and_coaching;ТЫЖПСИХОЛОГ;public;2279;psychology;Психология;201,0;63,0;2023-11-24 15:19:52.605508
ru;chat;@retrit_mr;РЕТРИТ;public;2265;psychology;Психология;51,0;64,0;2023-11-24 15:19:52.605508
ru;chat;@iracoronaaa;Ирина Корона⬆️ВЕКТОР НА Миллиард;public;2201;psychology;Психология;57,0;141,0;2023-11-24 15:19:52.605508
ru;chat;@ta_samaya_miheeva;Maria A. про Деньги и мышление 🧩;public;2154;psychology;Психология;6,0;14,0;2023-11-24 15:19:52.605508
ru;chat;@clearingsreading;Создание с Алиной Крыловой;public;2126;psychology;Психология;74,0;123,0;2023-11-24 15:19:52.605508
ru;chat;@Tatyana_Chubakova;ЧАТ Вирус счастья;public;2036;psychology;Психология;21,0;60,0;2023-11-24 15:19:52.605508
ru;chat;@tisvobodna;От Сердца к Сердцу❤️ от Алёны Вейсовой;public;1916;psychology;Психология;241,0;114,0;2023-11-24 15:19:52.605508
ru;chat;@psih_evolution;Федерация Клуб психологов EVOLUTION;public;1899;psychology;Психология;43,0;1,0;2023-11-24 15:19:52.605508
ru;chat;@stenberg_freedom;Ксения Стенберг;public;1879;psychology;Психология;15,0;59,0;2023-11-24 15:19:52.605508
ru;chat;@sudbalogiya_chat;Режиссёр своей жизни;public;1810;psychology;Психология;20,0;37,0;2023-11-24 15:19:52.605508
ru;chat;@psihologicheskayaHirurgiya1;ПСИХОЛОГИЧЕСКАЯ ХИРУРГИЯ #1/Трансформатология;public;1782;psychology;Психология;66,0;91,0;2023-11-24 15:19:52.605508
ru;chat;@niidpo_psy;Чат | Психология;public;1735;psychology;Психология;0,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@regresspractic;Анна Чаковская | регрессия и бизнес;public;1726;psychology;Психология;9,0;35,0;2023-11-24 15:19:52.605508
ru;chat;@derealization_depersonalization;Дереализация Деперсонализация ДРДП;public;1587;psychology;Психология;0,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@zhenskiy_chatt;Чат ♡ Женский круг с Ольгой Прекрасой;public;1564;psychology;Психология;105,0;67,0;2023-11-24 15:19:52.605508
ru;chat;@lisovskaya_prodvizenie;🚀 Чат Психология продвижения;public;1546;psychology;Психология;0,0;10,0;2023-11-24 15:19:52.605508
ru;chat;@Madina_Farxodjon;ИСЛОМИЙ ВА ИСЛОХИЙ ПСИХОЛОГИЯ ГУРУХИ.;public;1489;psychology;Психология;35,0;42,0;2023-11-24 15:19:52.605508
ru;chat;@TaisiaMaPoslaniya;🌀Таисия Ма💵ПОСЛАНИЯ;public;1437;psychology;Психология;18,0;12,0;2023-11-24 15:19:52.605508
ru;chat;@Streetime;Временная регистрация|Москва;public;1376;psychology;Психология;3,0;2,0;2023-11-24 15:19:52.605508
ru;chat;@pronevroz_vsd_pa_okr;Невроз Панические атаки ВСД ОКР;public;1285;psychology;Психология;76,0;22,0;2023-11-24 15:19:52.605508
ru;chat;@yagruppa11;Счастливый Коуч Юрий Про ✨;public;1214;psychology;Психология;3,0;3,0;2023-11-24 15:19:52.605508
ru;chat;@utp_ashibki23554;УТП • Ашибки;public;1180;psychology;Психология;0,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@ivanstyazhkin;Иван Стяжкин | Школа «Я-оратор»;public;1105;psychology;Психология;3,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@psihologyKotilenkovNN;Психология DokA Котиленков;public;1101;psychology;Психология;48,0;48,0;2023-11-24 15:19:52.605508
ru;chat;@AP0l0GET_CHAT;Удивительно но это ВАШИ мысли.;public;1057;psychology;Психология;0,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@Tayana_ArtOfLife;Искусство Сочной Жизни;public;1042;psychology;Психология;19,0;37,0;2023-11-24 15:19:52.605508
ru;chat;@feiomoidas;Медитации роста 🎯;public;1014;psychology;Психология;19,0;28,0;2023-11-24 15:19:52.605508
ru;chat;@urokilubvi;Уроки любви от сексолога Екатерины Помазановой;public;994;psychology;Психология;0,0;17,0;2023-11-24 15:19:52.605508
ru;chat;@psy_club_tm;Psy🧡Club;public;991;psychology;Психология;22,0;106,0;2023-11-24 15:19:52.605508
ru;chat;@psihologia_psihologam;Психология для психологов Чат;public;951;psychology;Психология;0,0;0,0;2023-11-24 15:19:52.605508
ru;chat;@AAyspokoisia;😤УСПОКОЙСЯ🧚🏻‍♀️;public;950;psychology;Психология;85,0;57,0;2023-11-24 15:19:52.605508
ru;chat;@DIZAINERTYT;🔥ДИЗАЙНЕРЫ ТУТ 🔥(Маркетплейсы);public;45998;design;Дизайн;453,0;2,0;2023-11-24 15:20:22.287146
ru;chat;@Dizainerw_WB_Ozon;ДИЗАЙНЕРЫ 𝐖𝐢𝐥𝐝𝐛𝐞𝐫𝐫𝐢𝐞𝐬 / 𝐎𝐳𝐨𝐧 🔥;public;45157;design;Дизайн;973,0;127,0;2023-11-24 15:20:22.287146
ru;chat;@designermikael;Продающий дизайн для маркетплейсов;public;40161;design;Дизайн;7,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@olegyourdesigner;Инфографика для маркетплейсов;public;39057;design;Дизайн;6,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@Dizainerw_WBOzon;Инфографика фото видео Seo сертификаты 𝗪𝗶𝗹𝗱𝗯𝗲𝗿𝗿𝗶𝗲𝘀 𝗢𝘇𝗼𝗻 👩‍💻;public;28960;design;Дизайн;736,0;42,0;2023-11-24 15:20:22.287146
ru;chat;@dizainer_ozonwb;Дизайнеры карточек маркетплейсов инфографика;public;24031;design;Дизайн;2900,0;508,0;2023-11-24 15:20:22.287146
ru;chat;@art_jobs1;Дизайнеры | Чат;public;1525;design;Дизайн;54,0;52,0;2023-11-24 15:20:22.287146
ru;chat;@wbozontovary;WB OZON товары с кешбеком скидки ВЫКУПЫ;public;18268;design;Дизайн;2300,0;2,0;2023-11-24 15:20:22.287146
ru;chat;@models3DPrint;2️⃣9️⃣1️⃣0️⃣0️⃣ 3D MODELS FOR PRINTING.;public;12584;design;Дизайн;154,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@videograph_work;Видеограф | Видеомонтаж Чат;public;827;design;Дизайн;123,0;9,0;2023-11-24 15:20:22.287146
ru;chat;@mp_designphoto;Дизайнеры Wildberries и Ozon / Услуги инфографики;public;198553;design;Дизайн;4300,0;1500,0;2023-11-24 15:20:22.287146
ru;chat;@infografikapr;Инфографика для Маркетплейс;public;13734;design;Дизайн;1700,0;329,0;2023-11-24 15:20:22.287146
ru;chat;@wbsertificatia;WB OZON сертификация для маркетплейсов;public;6011;design;Дизайн;0,0;62,0;2023-11-24 15:20:22.287146
ru;chat;@figmachat;Фигма-чат;public;16026;design;Дизайн;1200,0;787,0;2023-11-24 15:20:22.287146
ru;chat;@spbdesigners;SPB Designers;public;624;design;Дизайн;189,0;69,0;2023-11-24 15:20:22.287146
ru;chat;@wb_decor_interior;Декор дома с WB 💗;public;309;design;Дизайн;0,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@citadel_landing;Коммерческий лендинг|citadel.study;public;1255;design;Дизайн;35,0;91,0;2023-11-24 15:20:22.287146
ru;chat;@UI_UX_web;UI & UX-дизайн | Чат;public;10248;design;Дизайн;825,0;459,0;2023-11-24 15:20:22.287146
ru;chat;@sc_users;Community of SolidCAM Users (Russia);public;477;design;Дизайн;556,0;39,0;2023-11-24 15:20:22.287146
ru;chat;@start_design_cd;Первый опыт в дизайне от Contented;public;1808;design;Дизайн;19,0;279,0;2023-11-24 15:20:22.287146
ru;chat;@designchat2;Дизайн-чат;public;5799;design;Дизайн;1700,0;542,0;2023-11-24 15:20:22.287146
ru;chat;@isxodnikprojekt;Исходник Мастер 2.0;public;848;design;Дизайн;7200,0;413,0;2023-11-24 15:20:22.287146
ru;chat;@freelancefashion;Услуги дизайнеров и конструкторов одежды Фриланс;public;4863;design;Дизайн;156,0;248,0;2023-11-24 15:20:22.287146
ru;chat;@lightingdesignersgroup;Художники по свету;public;3685;design;Дизайн;732,0;451,0;2023-11-24 15:20:22.287146
ru;chat;@Freelance_SOS;Designers | Обсуждение;public;369;design;Дизайн;42,0;31,0;2023-11-24 15:20:22.287146
ru;chat;@ai_nox_chat;Ai NOX Chat;public;603;design;Дизайн;254,0;50,0;2023-11-24 15:20:22.287146
ru;chat;@fleamarket3d;3D Барахолка;public;5411;design;Дизайн;266,0;387,0;2023-11-24 15:20:22.287146
ru;chat;@behance_pro;Дизайн Движение - Behance Продвижение;public;2146;design;Дизайн;340,0;361,0;2023-11-24 15:20:22.287146
ru;chat;@revit2019templates;ADSK-шаблоны Revit. Вопросы разработчикам;public;4641;design;Дизайн;426,0;276,0;2023-11-24 15:20:22.287146
ru;chat;@xyz_podcast;XYZ Chat;public;2353;design;Дизайн;87,0;288,0;2023-11-24 15:20:22.287146
ru;chat;@ohmy3dsmax;3ds Max;public;5552;design;Дизайн;1800,0;474,0;2023-11-24 15:20:22.287146
ru;chat;@designwallstreet;Design community;public;1198;design;Дизайн;35,0;148,0;2023-11-24 15:20:22.287146
ru;chat;@veresaevoo;ВЕРЕСАЕВО ГЛАВНЫЙ ЧАТ СОСЕДИ;public;5585;design;Дизайн;1500,0;687,0;2023-11-24 15:20:22.287146
ru;chat;@Cinema4DChat;Cinema 4D Chat;public;2380;design;Дизайн;711,0;466,0;2023-11-24 15:20:22.287146
ru;chat;@blender_ru;Blender_ru: вопрос-ответ.;public;13350;design;Дизайн;4000,0;1300,0;2023-11-24 15:20:22.287146
ru;chat;@jcenterschat;CG Комьюнити;public;6357;design;Дизайн;1900,0;788,0;2023-11-24 15:20:22.287146
ru;chat;@tdfareast;Touchdesigner Far East;public;2280;design;Дизайн;232,0;140,0;2023-11-24 15:20:22.287146
ru;chat;@colorpost;Цвет и postproduction Pro®;public;3930;design;Дизайн;23,0;94,0;2023-11-24 15:20:22.287146
ru;chat;@CreateProChat;Procreate Chat;public;1568;design;Дизайн;544,0;112,0;2023-11-24 15:20:22.287146
ru;chat;@GraphicDesignChat;Graphic Chat;public;2002;design;Дизайн;255,0;100,0;2023-11-24 15:20:22.287146
ru;chat;@uichat;Чат UI фэйл;public;715;design;Дизайн;64,0;125,0;2023-11-24 15:20:22.287146
ru;chat;@prostorazrabotkachat;Просто: разработка / Чат;public;845;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@top_designer_wb;ЛУЧШИЕ ДИЗАЙНЕРЫ | Wildberries 🍒;public;1268;design;Дизайн;560,0;187,0;2023-11-24 15:20:22.287146
ru;chat;@Maya3D;Maya 3D;public;3196;design;Дизайн;1800,0;400,0;2023-11-24 15:20:22.287146
ru;chat;@uxfromhellchat;Адовый чатик;public;725;design;Дизайн;4900,0;682,0;2023-11-24 15:20:22.287146
ru;chat;@designchatgroup;bauhaus design gay chat – Дизайн чат UI/UX Product графический вдохновение логотипы мемы юмор разработка python devel;public;550;design;Дизайн;196,0;136,0;2023-11-24 15:20:22.287146
ru;chat;@chat_contented;ИСКРА;public;7496;design;Дизайн;440,0;360,0;2023-11-24 15:20:22.287146
ru;chat;@cgnews_chat;CG News Chat;public;160;design;Дизайн;19,0;27,0;2023-11-24 15:20:22.287146
ru;chat;@omnium_art;OMNIUM | ART;public;367;design;Дизайн;3,0;40,0;2023-11-24 15:20:22.287146
ru;chat;@MotionTut;Motion Chat;public;4906;design;Дизайн;346,0;256,0;2023-11-24 15:20:22.287146
ru;chat;@pixsochat;Pixso — русскоязычный чат;public;119;design;Дизайн;35,0;18,0;2023-11-24 15:20:16.192714
ru;chat;@ACX13_huawei;Каталог Циферблатов GT2 GT3 W3 W4 huawei.;public;75;design;Дизайн;7,0;18,0;2023-11-24 15:20:16.192714
ru;chat;@dribbblemeetup;VK DSGN Conf ex-dribbble meetup 2022;public;454;design;Дизайн;0,0;12,0;2023-11-24 15:20:22.287146
ru;chat;@chat3dchat;Всё о 3D. Чат;public;2315;design;Дизайн;27,0;99,0;2023-11-24 15:20:22.287146
ru;chat;@RU_Stable_Diffusion_Group;RU Stable Diffusion Group;public;9;design;Дизайн;10,0;3,0;2023-11-24 15:20:16.192714
ru;chat;@design_resources_chat;Дизайн Ресурсы | Чат;public;622;design;Дизайн;11,0;29,0;2023-11-24 15:20:22.287146
ru;chat;@design_rus;Графический дизайн;public;951;design;Дизайн;37,0;122,0;2023-11-24 15:20:22.287146
ru;chat;@leanbesedka;Лин Беседка;public;14;design;Дизайн;6,0;7,0;2023-11-24 15:20:16.192714
ru;chat;@fortyd_chat;40D Chat;public;42;design;Дизайн;21,0;23,0;2023-11-24 15:20:16.192714
ru;chat;@web_inspiration_chat;Web / Design Inspiration Chat;public;71;design;Дизайн;0,0;9,0;2023-11-24 15:20:16.192714
ru;chat;@sexyfontt;Чат. Секси-шрифт. Кириллица;public;149;design;Дизайн;176,0;269,0;2023-11-24 15:20:22.287146
ru;chat;@sanart_design;SanArt;public;8;design;Дизайн;0,0;3,0;2023-11-24 15:20:16.192714
ru;chat;@shtabn1talk;Штаб-квартира - разговорчики;public;13;design;Дизайн;2,0;4,0;2023-11-24 15:20:16.192714
ru;chat;@chat3dcat;Чат 3DCAT.pro;public;55;design;Дизайн;0,0;9,0;2023-11-24 15:20:16.192714
ru;chat;@plgnchat;PLGN // Chat;public;68;design;Дизайн;0,0;6,0;2023-11-24 15:20:16.192714
ru;chat;@uxHchat;UX Chat🌀;public;171;design;Дизайн;10,0;23,0;2023-11-24 15:20:22.287146
ru;chat;@Dekos_ruchki;Dekos_ruchki;public;7;design;Дизайн;0,0;2,0;2023-11-24 15:20:16.192714
ru;chat;@dismyslichat;Диз-мысли Chat;public;29;design;Дизайн;0,0;2,0;2023-11-24 15:20:16.192714
ru;chat;@design321;Вопросы по каналу @design213;public;30;design;Дизайн;0,0;5,0;2023-11-24 15:20:16.192714
ru;chat;@dsignfun;Чат дизайнеров и не только;public;310;design;Дизайн;6,0;15,0;2023-11-24 15:20:22.287146
ru;chat;@awdeechat;О дизайне;public;438;design;Дизайн;77,0;128,0;2023-11-24 15:20:22.287146
ru;chat;@posterino_chat;Чат Posterino;public;649;design;Дизайн;46,0;75,0;2023-11-24 15:20:22.287146
ru;chat;@disigngraphic;Графический дизайнер и медведи;public;21;design;Дизайн;0,0;3,0;2023-11-24 15:20:16.192714
ru;chat;@kartinkamotiv;ДЛЯ МОТИВАЦИИ И УСПЕХОВ;public;26;design;Дизайн;0,0;4,0;2023-11-24 15:20:16.192714
ru;chat;@uimuse;UI Muse Чат;public;43;design;Дизайн;6,0;5,0;2023-11-24 15:20:16.192714
ru;chat;@whiteechat;🥵 Камчатка;public;63;design;Дизайн;104,0;29,0;2023-11-24 15:20:16.192714
ru;chat;@disigne_in_my_chat;Все о дизайне Chat;public;81;design;Дизайн;31,0;20,0;2023-11-24 15:20:16.192714
ru;chat;@TM_ZhuKoV;Творческая мастерская "ЖуКоВ";public;179;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@ideas360;IDEAS360/ИДЕИ360/DAVINCI RESOLVE TEMPLATES;public;308;design;Дизайн;1,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@webdesignchat;Web Design Chat 🚀;public;429;design;Дизайн;0,0;4,0;2023-11-24 15:20:22.287146
ru;chat;@wildberriesdesign;Wildberries инфографика Вайлдберриз Дизайн карточек #marketplace #ozon #инфографика@wildberriesdesign;public;675;design;Дизайн;0,0;36,0;2023-11-24 15:20:22.287146
ru;chat;@maryf_dizain;Инфографика для маркетплейсов;public;1;design;Дизайн;0,0;0,0;2023-11-24 15:20:16.192714
ru;chat;@NumberOneInFurniture;ЗДЕСЬ ты закажешь лучшую мебель;public;2;design;Дизайн;7,0;3,0;2023-11-24 15:20:16.192714
ru;chat;@ola_tg;РАБОТА В ТЕЛЕГРАМ ️️️📩;public;5;design;Дизайн;0,0;0,0;2023-11-24 15:20:16.192714
ru;chat;@infografika_snezhana;ИНФОГРАФИКА для маркетплейсов;public;10;design;Дизайн;0,0;2,0;2023-11-24 15:20:16.192714
ru;chat;@ethea_chat;Ethea Community;public;15;design;Дизайн;0,0;0,0;2023-11-24 15:20:16.192714
ru;chat;@DesignBandChat;Design Band Chat;public;100;design;Дизайн;71,0;2,0;2023-11-24 15:20:16.192714
ru;chat;@vectary_rus;VECTARY 3D (fan);public;159;design;Дизайн;5,0;16,0;2023-11-24 15:20:22.287146
ru;chat;@graph_designer;Дизайнеры — Ai|Ps;public;1351;design;Дизайн;298,0;155,0;2023-11-24 15:20:22.287146
ru;chat;@eliza_designclothes;ELIZA;public;9;design;Дизайн;0,0;3,0;2023-11-24 15:20:16.192714
ru;chat;@ZAK1ATI;FlY DISIGN;public;37;design;Дизайн;8,0;8,0;2023-11-24 15:20:16.192714
ru;chat;@naukadsgn_chat;Наука Дизайна.Обсуждения;public;68;design;Дизайн;10,0;23,0;2023-11-24 15:20:16.192714
